SAMPLE DATE,COMMODITY,LAB NUMBER,STATE/COUNTRY OF ORIGIN,GROWER CITY,ORGANIC COMMODITY,ILLEGAL CASE NUMBER,BRANDNAME,COLLECTION SITE NAME,COLLECTION SITE CITY,COLLECTION SITE TYPE,ANALYSIS TYPE,PESTICIDE SCREEN,CHEMICAL DETECTED (IF ANY),AMOUNT OF CHEMICAL DETECTED (PPM),U.S. EPA TOLERANCE LEVEL (PPM),MINIMUM DETECTION LIMIT (PPM)
29-Jan-14,ORANGE (ALL OR UNSPEC),R14M00190,United States,,No,,Sequoia,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,1.77,10,0.01
29-Jan-14,ORANGE (ALL OR UNSPEC),R14M00190,United States,,No,,Sequoia,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
29-Jan-14,"POTATO (WHITE, IRISH, RED, RUSSET)",R14M00191,United States,,No,,Valley Gem,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,CHLORPROPHAM,0.104,30,0.01
29-Jan-14,"POTATO (WHITE, IRISH, RED, RUSSET)",R14M00191,United States,,No,,Valley Gem,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIAMETHOXAM,0.056,0.25,0.01
29-Jan-14,LEMON,R14M00192,United States,,No,,Limoneira International,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
29-Jan-14,LEMON,R14M00192,United States,,No,,Limoneira International,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,FLUDIOXONIL,0.576,10,0.02
29-Jan-14,LEMON,R14M00192,United States,,No,,Limoneira International,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,IMAZALIL,0.021,10,0.01
29-Jan-14,LEMON,R14M00192,United States,,No,,Limoneira International,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,AZOXYSTROBIN,0.503,15,0.01
29-Jan-14,LEMON,R14M00192,United States,,No,,Limoneira International,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,0.132,10,0.01
29-Jan-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M00193,United States,,No,,Cuties,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,2.56,10,0.01
29-Jan-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M00193,United States,,No,,Cuties,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,IMAZALIL,2.86,10,0.01
29-Jan-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M00193,United States,,No,,Cuties,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
29-Jan-14,"ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)",R14M00194,United States,,No,,Hartley's Best Onions,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
29-Jan-14,"ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)",R14M00194,United States,,No,,Hartley's Best Onions,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,,0,,
29-Jan-14,MANGO,R14M00195,Peru,,No,,Saxsay,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
29-Jan-14,MANGO,R14M00195,Peru,,No,,Saxsay,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,0.208,10,0.01
29-Jan-14,PAPAYA,R14M00196,Brazil,,No,,Golden Caliman,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
29-Jan-14,PAPAYA,R14M00196,Brazil,,No,,Golden Caliman,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,0.853,5,0.01
29-Jan-14,PAPAYA,R14M00196,Brazil,,No,,Golden Caliman,Save-Mart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,AZOXYSTROBIN,0.116,2,0.01
29-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00197,Mexico,,No,,Tavo Produce,Greenleaf Produce,S.F.,Wholesale,Basic Screening,GCMSMS,,0,,
29-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00197,Mexico,,No,,Tavo Produce,Greenleaf Produce,S.F.,Wholesale,Basic Screening,LCMSMS,,0,,
29-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00198,Mexico,,No,T-030-N14,,Viva Market,Dixon,Retail,Basic Screening,GCMSMS,CHLOROTHALONIL,0.21,NTE,0.01
29-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00198,Mexico,,No,T-030-N14,,Viva Market,Dixon,Retail,Basic Screening,LCMSMS,MONOCROTOPHOS,0.017,NTE,0.01
29-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00198,Mexico,,No,T-030-N14,,Viva Market,Dixon,Retail,Basic Screening,LCMSMS,METHIDATHION,0.015,NTE,0.01
31-Jan-14,PRICKLYPEAR CACTUS PADS,2140159,Mexico,,No,T-033-S14,R&P Food Processing,"V&L Produce, Inc.",Vernon,Wholesale,Special Testing,LCMSMS,CARBENDAZIM,2.56,NTE,0.01
31-Jan-14,PRICKLYPEAR CACTUS PADS,2140159,Mexico,,No,T-033-S14,R&P Food Processing,"V&L Produce, Inc.",Vernon,Wholesale,Special Testing,LCMSMS,MONOCROTOPHOS,0.568,NTE,0.01
31-Jan-14,PRICKLYPEAR CACTUS PADS,2140159,Mexico,,No,T-033-S14,R&P Food Processing,"V&L Produce, Inc.",Vernon,Wholesale,Special Testing,LCMSMS,ATRAZINE,0.033,NTE,0.01
31-Jan-14,PRICKLYPEAR CACTUS PADS,2140159,Mexico,,No,T-033-S14,R&P Food Processing,"V&L Produce, Inc.",Vernon,Wholesale,Special Testing,LCMSMS,DIMETHOATE,0.569,NTE,0.01
31-Jan-14,PRICKLYPEAR CACTUS PADS,2140160,Mexico,Los Angeles,No,T-28-C14,El Tiernito,Lara Farms,Ontario,Wholesale,Special Testing,LCMSMS,MONOCROTOPHOS,0,,0.01
31-Jan-14,PRICKLYPEAR CACTUS PADS,2140160,Mexico,Los Angeles,No,T-28-C14,El Tiernito,Lara Farms,Ontario,Wholesale,Special Testing,LCMSMS,METHIDATHION,0,,0.01
3-Feb-14,GINGER ROOT,2140162,China - mainland,,No,,Fresh Ginger,Canton Food Company,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
3-Feb-14,GINGER ROOT,2140162,China - mainland,,No,,Fresh Ginger,Canton Food Company,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,GINGER ROOT,2140162,China - mainland,,No,,Fresh Ginger,Canton Food Company,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
3-Feb-14,SPINACH,2140163,California,,No,,Pampak,Canton Food Company,Los Angeles,Wholesale,Basic Screening,LCMSMS,SPINETORAM,0.063,8,0.02
3-Feb-14,SPINACH,2140163,California,,No,,Pampak,Canton Food Company,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
3-Feb-14,SPINACH,2140163,California,,No,,Pampak,Canton Food Company,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,SPINACH,2140163,California,,No,,Pampak,Canton Food Company,Los Angeles,Wholesale,Basic Screening,LCMSMS,CHLORANTRANILIPROLE,0.152,13,0.02
3-Feb-14,SPINACH,2140163,California,,No,,Pampak,Canton Food Company,Los Angeles,Wholesale,Basic Screening,LCMSMS,FAMOXADONE,2.64,50,0.02
3-Feb-14,SPINACH,2140163,California,,No,,Pampak,Canton Food Company,Los Angeles,Wholesale,Basic Screening,LCMSMS,IMIDACLOPRID,0.778,3.5,0.02
3-Feb-14,SPINACH,2140163,California,,No,,Pampak,Canton Food Company,Los Angeles,Wholesale,Basic Screening,LCMSMS,FENAMIDONE,2,60,0.02
3-Feb-14,BROCCOLI,2140164,California,,No,,Top Quality,Canton Food Company,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
3-Feb-14,BROCCOLI,2140164,California,,No,,Top Quality,Canton Food Company,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
3-Feb-14,BROCCOLI,2140164,California,,No,,Top Quality,Canton Food Company,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,"BEANS, ASPARAGUS (YARD LONG BEAN)",2140165,Mexico,,No,,Best,Greenfield Produce Imports,Los Angeles,Wholesale,Basic Screening,LCMSMS,THIOPHANATE-METHYL,0.256,2,0.018
3-Feb-14,"BEANS, ASPARAGUS (YARD LONG BEAN)",2140165,Mexico,,No,,Best,Greenfield Produce Imports,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,"BEANS, ASPARAGUS (YARD LONG BEAN)",2140165,Mexico,,No,,Best,Greenfield Produce Imports,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
3-Feb-14,"CUCUMBER (PICKLING, CHINESE, ETC.)",2140166,Mexico,"Culiacan, Sinaloa, Mexico",No,,Elena,Greenfield Produce Imports,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
3-Feb-14,"CUCUMBER (PICKLING, CHINESE, ETC.)",2140166,Mexico,"Culiacan, Sinaloa, Mexico",No,,Elena,Greenfield Produce Imports,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,"CUCUMBER (PICKLING, CHINESE, ETC.)",2140166,Mexico,"Culiacan, Sinaloa, Mexico",No,,Elena,Greenfield Produce Imports,Los Angeles,Wholesale,Basic Screening,LCMSMS,DIMETHOMORPH,0.012,0.5,0.01
3-Feb-14,HONEYDEW AND/OR HONEY BALL MELONS,2140167,Honduras,"San Lorenzo Valle, Honduras",No,,Mike's Melons,"Global Fresh, Inc.",Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
3-Feb-14,HONEYDEW AND/OR HONEY BALL MELONS,2140167,Honduras,"San Lorenzo Valle, Honduras",No,,Mike's Melons,"Global Fresh, Inc.",Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,HONEYDEW AND/OR HONEY BALL MELONS,2140167,Honduras,"San Lorenzo Valle, Honduras",No,,Mike's Melons,"Global Fresh, Inc.",Los Angeles,Wholesale,Basic Screening,LCMSMS,THIOPHANATE-METHYL,0.066,1,0.018
3-Feb-14,HONEYDEW AND/OR HONEY BALL MELONS,2140167,Honduras,"San Lorenzo Valle, Honduras",No,,Mike's Melons,"Global Fresh, Inc.",Los Angeles,Wholesale,Basic Screening,LCMSMS,PROPAMOCARB HYDROCHLORIDE,0.053,1.5,0.02
3-Feb-14,MANGO,2140168,Peru,"San Isidro, Lima, Peru",No,,Riko,"Global Fresh, Inc.",Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,MANGO,2140168,Peru,"San Isidro, Lima, Peru",No,,Riko,"Global Fresh, Inc.",Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
3-Feb-14,MANGO,2140168,Peru,"San Isidro, Lima, Peru",No,,Riko,"Global Fresh, Inc.",Los Angeles,Wholesale,Basic Screening,LCMSMS,THIABENDAZOLE,0.644,10,0.01
3-Feb-14,BANANA,2140174,Ecuador,,No,,Del Monte Quality,"Food 4 Less, rogelio.jimenez@stores.food4less.com",Fullerton,Retail,Basic Screening,Organophosphates,,0,,
3-Feb-14,BANANA,2140174,Ecuador,,No,,Del Monte Quality,"Food 4 Less, rogelio.jimenez@stores.food4less.com",Fullerton,Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.065,3,0.01
3-Feb-14,BANANA,2140174,Ecuador,,No,,Del Monte Quality,"Food 4 Less, rogelio.jimenez@stores.food4less.com",Fullerton,Retail,Basic Screening,LCMSMS,IMAZALIL,0.108,3,0.01
3-Feb-14,BANANA,2140174,Ecuador,,No,,Del Monte Quality,"Food 4 Less, rogelio.jimenez@stores.food4less.com",Fullerton,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,APPLE,2140175,Washington,,No,,Trout,"Food 4 Less, rogelio.jimenez@stores.food4less.com",Fullerton,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,APPLE,2140175,Washington,,No,,Trout,"Food 4 Less, rogelio.jimenez@stores.food4less.com",Fullerton,Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.59,5,0.01
3-Feb-14,APPLE,2140175,Washington,,No,,Trout,"Food 4 Less, rogelio.jimenez@stores.food4less.com",Fullerton,Retail,Basic Screening,Organophosphates,,0,,
3-Feb-14,"BEANS (GREEN, STRING)",2140169,Mexico,,No,,Circuli Brothers,Sprouts Farmers Market,Riverside,Retail,Basic Screening,LCMSMS,THIOPHANATE-METHYL,0.059,2,0.018
3-Feb-14,"BEANS (GREEN, STRING)",2140169,Mexico,,No,,Circuli Brothers,Sprouts Farmers Market,Riverside,Retail,Basic Screening,Organophosphates,,0,,
3-Feb-14,"BEANS (GREEN, STRING)",2140169,Mexico,,No,,Circuli Brothers,Sprouts Farmers Market,Riverside,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,ORANGE (ALL OR UNSPEC),2140170,California,,No,,Zeal,Sprouts Farmers Market,Riverside,Retail,Basic Screening,LCMSMS,THIABENDAZOLE,1.59,10,0.01
3-Feb-14,ORANGE (ALL OR UNSPEC),2140170,California,,No,,Zeal,Sprouts Farmers Market,Riverside,Retail,Basic Screening,LCMSMS,IMAZALIL,2.17,10,0.01
3-Feb-14,ORANGE (ALL OR UNSPEC),2140170,California,,No,,Zeal,Sprouts Farmers Market,Riverside,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,ORANGE (ALL OR UNSPEC),2140170,California,,No,,Zeal,Sprouts Farmers Market,Riverside,Retail,Basic Screening,Organophosphates,,0,,
3-Feb-14,GRAPES,2140171,Chile,"Copiapo-Atacama, Chile",No,,Ruta,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.073,2,0.01
3-Feb-14,GRAPES,2140171,Chile,"Copiapo-Atacama, Chile",No,,Ruta,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,SPIRODICLOFEN,0.222,2,0.01
3-Feb-14,GRAPES,2140171,Chile,"Copiapo-Atacama, Chile",No,,Ruta,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,GRAPES,2140171,Chile,"Copiapo-Atacama, Chile",No,,Ruta,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,BOSCALID,0.212,5,0.01
3-Feb-14,GRAPES,2140171,Chile,"Copiapo-Atacama, Chile",No,,Ruta,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,Organophosphates,,0,,
3-Feb-14,GRAPES,2140171,Chile,"Copiapo-Atacama, Chile",No,,Ruta,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,FENHEXAMID,0.205,4,0.08
3-Feb-14,CARROTS (ROOT CROP),2140172,United States,,No,,Fresh Selections/Grimmway Farms,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,CARROTS (ROOT CROP),2140172,United States,,No,,Fresh Selections/Grimmway Farms,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,BOSCALID,0.044,1,0.01
3-Feb-14,CARROTS (ROOT CROP),2140172,United States,,No,,Fresh Selections/Grimmway Farms,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,CYAZOFAMID,0.026,0.09,0.02
3-Feb-14,CARROTS (ROOT CROP),2140172,United States,,No,,Fresh Selections/Grimmway Farms,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.039,0.4,0.01
3-Feb-14,CARROTS (ROOT CROP),2140172,United States,,No,,Fresh Selections/Grimmway Farms,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,Organophosphates,,0,,
3-Feb-14,SQUASH (SUMMER),2140173,Mexico,"Sonora, Mexico",No,,Harvest Time,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,Organophosphates,,0,,
3-Feb-14,SQUASH (SUMMER),2140173,Mexico,"Sonora, Mexico",No,,Harvest Time,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
3-Feb-14,SQUASH (SUMMER),2140173,Mexico,"Sonora, Mexico",No,,Harvest Time,"Food 4 Less, rick.moshier@store.food4less.com",Moreno Valley,Retail,Basic Screening,LCMSMS,IMIDACLOPRID,0.046,0.5,0.02
3-Feb-14,"LETTUCE, LEAF (ALL OR UNSPEC)",R14M00226,California,,No,,Sun Terra,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,CHLORTHAL-DIMETHYL,0.011,2,0.01
3-Feb-14,"LETTUCE, LEAF (ALL OR UNSPEC)",R14M00226,California,,No,,Sun Terra,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,DIMETHOMORPH,0.049,10,0.01
3-Feb-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M00227,Mexico,,No,,LIla's Produce,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,CYFLUTHRIN,0.01,0.5,0.01
3-Feb-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M00227,Mexico,,No,,LIla's Produce,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,THIAMETHOXAM,0.026,0.25,0.01
3-Feb-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M00227,Mexico,,No,,LIla's Produce,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,OXAMYL,0.193,5,0.02
3-Feb-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M00227,Mexico,,No,,LIla's Produce,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,LAMBDA-CYHALOTHRIN,0.014,0.2,0.01
3-Feb-14,"LETTUCE, CRISPHEAD TYPES (ICEBERG, HEAD LETTUCE)",R14M00228,California,"Holtville, CA",No,,Eclipse,The Best Produce,Fresno,Wholesale,Basic Screening,LCMSMS,FLUBENDIAMIDE,0.021,11,0.01
3-Feb-14,"LETTUCE, CRISPHEAD TYPES (ICEBERG, HEAD LETTUCE)",R14M00228,California,"Holtville, CA",No,,Eclipse,The Best Produce,Fresno,Wholesale,Basic Screening,GCMSMS,ESFENVALERATE,0.011,5,0.01
3-Feb-14,"LIME (MEXICAN LIME, ETC.)",R14M00229,Mexico,"Amatlan CP, Buena Vista, Michoacan, Mexico",No,,Citricos Amatlan,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,,0,,
3-Feb-14,"LIME (MEXICAN LIME, ETC.)",R14M00229,Mexico,"Amatlan CP, Buena Vista, Michoacan, Mexico",No,,Citricos Amatlan,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,,0,,
3-Feb-14,TOMATILLO,R14M00230,Mexico,,No,,Fresh Husk Tomatoes,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,PERMETHRIN,0.048,2,0.01
3-Feb-14,TOMATILLO,R14M00230,Mexico,,No,,Fresh Husk Tomatoes,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,CHLOROTHALONIL,0.866,6,0.01
3-Feb-14,TOMATILLO,R14M00230,Mexico,,No,,Fresh Husk Tomatoes,The Best Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,,0,,
3-Feb-14,"BEANS (GREEN, STRING)",R14M00231,Mexico,,No,,Top Seven,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,CARBENDAZIM,0.09,2,0.01
3-Feb-14,"BEANS (GREEN, STRING)",R14M00231,Mexico,,No,,Top Seven,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,BIFENTHRIN,0.077,0.6,0.01
3-Feb-14,ORANGE (ALL OR UNSPEC),R14M00232,California,,No,,Sweet Deal,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,THIABENDAZOLE,0.87,10,0.01
3-Feb-14,ORANGE (ALL OR UNSPEC),R14M00232,California,,No,,Sweet Deal,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,,0,,
3-Feb-14,ORANGE (ALL OR UNSPEC),R14M00232,California,,No,,Sweet Deal,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,IMAZALIL,1.2,10,0.01
3-Feb-14,SQUASH (SUMMER),R14M00233,Mexico,,No,,Almost Famous,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,,0,,
3-Feb-14,SQUASH (SUMMER),R14M00233,Mexico,,No,,Almost Famous,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,IMIDACLOPRID,0.024,0.5,0.02
3-Feb-14,SQUASH (SUMMER),R14M00233,Mexico,,No,,Almost Famous,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,METALAXYL,0.039,1,0.01
3-Feb-14,SQUASH (SUMMER),R14M00234,Mexico,,No,,Tricar Gold,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,GCMSMS,,0,,
3-Feb-14,SQUASH (SUMMER),R14M00234,Mexico,,No,,Tricar Gold,1st Quality Produce,"Fresno, CA",Wholesale,Basic Screening,LCMSMS,THIAMETHOXAM,0.01,0.2,0.01
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,METHOXYFENOZIDE,0.01,2,0.01
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,ACETAMIPRID,0.015,1,0.01
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.015,5,0.01
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,SPIRODICLOFEN,0.076,0.8,0.01
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,FLUDIOXONIL,0.88,5,0.02
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,GCMSMS,DIPHENYLAMINE,0.053,10,0.01
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,PHOSMET,0.012,10,0.01
3-Feb-14,APPLE,R14M00217,United States,,No,,Columbia Marketing International CMI,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,PYRIMETHANIL,2.1,14,0.01
3-Feb-14,"LETTUCE, ROMAINE OR COS",R14M00218,United States,,No,,Original Andy Boy Brand,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,,0,,
3-Feb-14,"LETTUCE, ROMAINE OR COS",R14M00218,United States,,No,,Original Andy Boy Brand,Foodmaxx,"San Jose, CA",Retail,Basic Screening,GCMSMS,,0,,
3-Feb-14,ARTICHOKE (GLOBE) (ALL OR UNSPEC),R14M00219,United States,,No,,Ocean Mist Farms,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,,0,,
3-Feb-14,ARTICHOKE (GLOBE) (ALL OR UNSPEC),R14M00219,United States,,No,,Ocean Mist Farms,Foodmaxx,"San Jose, CA",Retail,Basic Screening,GCMSMS,,0,,
3-Feb-14,"PEA, SNOW (SUGAR PEA)",R14M00220,Guatemala,"Sacatepequez, Guatemala, C.A.",No,T-37-C14,Coop Magdalena R.L.,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,,0,,
3-Feb-14,"PEA, SNOW (SUGAR PEA)",R14M00220,Guatemala,"Sacatepequez, Guatemala, C.A.",No,T-37-C14,Coop Magdalena R.L.,Foodmaxx,"San Jose, CA",Retail,Basic Screening,GCMSMS,ENDOSULFAN SULFATE,0.02,NTE,0.01
3-Feb-14,BANANA,R14M00221,Ecuador,,No,,Dole,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.021,3,0.01
3-Feb-14,BANANA,R14M00221,Ecuador,,No,,Dole,Foodmaxx,"San Jose, CA",Retail,Basic Screening,GCMSMS,,0,,
3-Feb-14,BANANA,R14M00221,Ecuador,,No,,Dole,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,IMAZALIL,0.27,3,0.01
3-Feb-14,TURNIP (TURNIP GREENS),R14M00222,United States,"Oakland, CA",No,T-38-C14,Ratto Bros,Foodmaxx,"San Jose, Ca",Retail,Basic Screening,GCMSMS,,0,,
3-Feb-14,TURNIP (TURNIP GREENS),R14M00222,United States,"Oakland, CA",No,T-38-C14,Ratto Bros,Foodmaxx,"San Jose, Ca",Retail,Basic Screening,LCMSMS,THIAMETHOXAM,0.078,0.02,0.01
3-Feb-14,TURNIP (TURNIP GREENS),R14M00222,United States,"Oakland, CA",No,T-38-C14,Ratto Bros,Foodmaxx,"San Jose, Ca",Retail,Basic Screening,LCMSMS,AZOXYSTROBIN,0.027,50,0.01
3-Feb-14,TURNIP (TURNIP GREENS),R14M00222,United States,"Oakland, CA",No,T-38-C14,Ratto Bros,Foodmaxx,"San Jose, Ca",Retail,Basic Screening,LCMSMS,FLUOPICOLIDE,0.051,15,0.01
3-Feb-14,TURNIP (TURNIP GREENS),R14M00222,United States,"Oakland, CA",No,T-38-C14,Ratto Bros,Foodmaxx,"San Jose, Ca",Retail,Basic Screening,LCMSMS,IMIDACLOPRID,0.025,4,0.02
3-Feb-14,TURNIP (TURNIP GREENS),R14M00222,United States,"Oakland, CA",No,T-38-C14,Ratto Bros,Foodmaxx,"San Jose, Ca",Retail,Basic Screening,LCMSMS,BOSCALID,0.013,40,0.01
3-Feb-14,COLLARDS,R14M00223,United States,"Oakland, Ca",No,,Ratto Bros,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.49,16,0.01
3-Feb-14,COLLARDS,R14M00223,United States,"Oakland, Ca",No,,Ratto Bros,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,AZOXYSTROBIN,0.071,25,0.01
3-Feb-14,COLLARDS,R14M00223,United States,"Oakland, Ca",No,,Ratto Bros,Foodmaxx,"San Jose, CA",Retail,Basic Screening,LCMSMS,MANDIPROPAMID,2.4,25,0.01
3-Feb-14,COLLARDS,R14M00223,United States,"Oakland, Ca",No,,Ratto Bros,Foodmaxx,"San Jose, CA",Retail,Basic Screening,GCMSMS,CHLORTHAL-DIMETHYL,0.085,5,0.01
